timestamp_ms,agent_id,current_lane,lane_intent,x_mm,y_mm,vx_mm_per_ms,vy_mm_per_ms,ax_mm_per_ms2,ay_mm_per_ms2,desired_speed,max_speed,drive_strategy,vehicle_type
240,1,0,0,1545.0,6885.292138614089,0.0,28.538027592255933,0.0,0.002659770146972305,32.66839180880011,39.973334588354106,CruiseStrategy,SUV
480,1,0,0,1545.0,13823.787037693779,0.0,29.176372427529284,0.0,0.002659770146972305,32.66839180880011,39.973334588354106,CruiseStrategy,SUV
720,1,0,0,1545.0,20915.484697239073,0.0,29.814717262802635,0.0,0.002659770146972305,32.66839180880011,39.973334588354106,CruiseStrategy,SUV
720,2,2,2,7545.0,5366.255088347871,0.0,26.071196828225467,-0.0,-0.003136366762961129,22.576180588634507,23.851023080176923,CruiseStrategy,SUV
960,1,0,0,1545.0,28160.385117249967,0.0,30.453062098075986,0.0,0.002659770146972305,32.66839180880011,39.973334588354106,CruiseStrategy,SUV
960,2,2,2,7545.0,11527.28781849527,0.0,25.404666449885866,-0.0,-0.00253823399852714,22.576180588634507,23.851023080176923,CruiseStrategy,SUV
1200,1,0,0,1545.0,35558.48829772647,0.0,31.091406933349337,0.0,0.002659770146972305,32.66839180880011,39.973334588354106,CruiseStrategy,SUV
1200,2,2,2,7545.0,17546.671698611466,0.0,24.865249284989165,-0.0,-0.0020541704201699944,22.576180588634507,23.851023080176923,CruiseStrategy,SUV
1200,3,1,1,4545.0,4291.895031975356,0.0,25.846714691777663,-0.0,-0.005687641920068792,21.23860106854825,22.921046308763255,CruiseStrategy,SUV
1440,1,0,0,1545.0,43109.79423866858,0.0,31.729751768622688,0.0,0.002659770146972305,32.66839180880011,39.973334588354106,CruiseStrategy,SUV
1440,2,2,2,7545.0,23451.420411932937,0.0,24.428703724215126,-0.0,-0.0016624220294700516,22.576180588634507,23.851023080176923,CruiseStrategy,SUV
1440,3,1,1,4545.0,10326.619794187216,0.0,24.689638259440393,-0.0,-0.004259500828210679,21.23860106854825,22.921046308763255,CruiseStrategy,SUV
1680,1,0,0,1545.0,50802.84548082942,0.0,32.237626198464724,0.0,0.001516095897390442,32.66839180880011,39.973334588354106,CruiseStrategy,SUV
1680,2,2,2,7545.0,29263.39589438696,0.0,24.075411246642567,-0.0,-0.001345383507098995,22.576180588634507,23.851023080176923,CruiseStrategy,SUV
1680,3,1,1,4545.0,16125.952474920401,0.0,23.823098471755582,-0.0,-0.0031899594876936338,21.23860106854825,22.921046308763255,CruiseStrategy,SUV
1680,4,2,2,7545.0,2585.2204187784982,0.0,20.759492562038638,0.0,0.0012118983826300094,21.68487114246123,25.437428183686098,CruiseStrategy,SUV
1920,1,0,0,1545.0,58576.39849681112,0.0,32.47294608670701,0.0,0.0006878786289303745,32.66839180880011,39.973334588354106,CruiseStrategy,SUV
1920,2,2,1,7483.775510204082,35000.22276389617,-1.530612244897959,23.787793399076033,-0.0,-0.0010888070231787053,22.576180588634507,23.851023080176923,CruiseStrategy,SUV
1920,3,1,1,4545.0,21748.99895829739,0.0,23.174142894876308,-0.0,-0.0023889751272571673,21.23860106854825,22.921046308763255,CruiseStrategy,SUV
1920,4,2,2,7545.0,7603.136539564099,0.0,21.003675902185797,0.0,0.0008921099184812102,21.68487114246123,25.437428183686098,CruiseStrategy,SUV
2160,1,0,0,1545.0,66386.47654389254,0.0,32.57971474320345,0.0,0.0003121022944218791,32.66839180880011,39.973334588354106,CruiseStrategy,SUV
2160,2,2,1,7116.428571428573,40674.63801750888,-1.5306122448979602,23.54730377649503,5.9323769582424426e-05,-0.0009140711092890761,22.576180588634507,23.851023080176923,CruiseStrategy,SUV
2160,3,1,0,4545.0,27240.023908991152,0.0,22.688137120244882,-0.0,-0.0017891143071474393,21.23860106854825,22.921046308763255,CruiseStrategy,SUV
2160,4,2,2,7545.0,12670.252745488871,0.0,21.183425609583217,0.0,0.0006567053129697337,21.68487114246123,25.437428183686098,AccelerateStrategy,SUV
2160,5,1,1,4545.0,1663.5413644333116,0.0,19.589162894686826,0.0,0.0022447919635215628,22.9033372429903,25.8195225579229,CruiseStrategy,SUV
2400,1,0,0,1545.0,74213.12662204256,0.0,32.62815750805093,0.0,0.00014160614690830763,32.66839180880011,39.973334588354106,CruiseStrategy,SUV
2400,2,2,1,6749.081632653065,46297.93214256137,-1.5306122448979615,23.35258954119179,4.844465965089379e-05,-0.0007400603282587888,22.576180588634507,23.851023080176923,CruiseStrategy,SUV
2400,3,1,0,4177.6530612244915,32630.282045272437,-1.53061224489796,22.31111519225629,9.478590376099621e-05,-0.0013850947586267492,21.23860106854825,22.921046308763255,CruiseStrategy,SUV
2400,4,2,2,7545.0,17773.586413679357,0.0,21.31574404412501,0.0,0.0004834178604547794,21.68487114246123,25.437428183686098,AccelerateStrategy,SUV
2400,5,1,1,4545.0,6440.365469132475,0.0,20.127912965932,0.0,0.0022447919635215628,22.9033372429903,25.8195225579229,CruiseStrategy,SUV
2640,1,0,0,1545.0,82047.29571401597,0.0,32.65013681867517,0.0,6.424912985457073e-05,32.66839180880011,39.973334588354106,CruiseStrategy,SUV
2640,2,2,1,6381.734693877556,51879.83547450381,-1.5306122448979633,23.194936474178736,3.949867781686127e-05,-0.0005991837967022584,22.576180588634507,23.851023080176923,CruiseStrategy,SUV
2640,3,1,0,3810.3061224489807,37943.810403012685,-1.53061224489796,22.028566311853748,7.198502468255466e-05,-0.0010379655545191188,21.23860106854825,22.921046308763255,CruiseStrategy,SUV
2640,4,2,2,7545.0,22903.580697786612,0.0,21.413147085126248,0.0,0.000355856459802156,21.68487114246123,25.437428183686098,AccelerateStrategy,SUV
2640,5,1,1,4545.0,11346.489590930478,0.0,20.666663037177177,0.0,0.0022447919635215628,22.9033372429903,25.8195225579229,AccelerateStrategy,SUV
2640,6,0,0,1545.0,1203.3213867223944,0.0,27.58303466805986,-0.0,-0.0041849289349745146,24.96587185036398,26.28704329853697,CruiseStrategy,SUV
2880,1,0,0,1545.0,89884.87631111161,0.0,32.66010920767977,0.0,2.9150928665113617e-05,32.66839180880011,39.973334588354106,CruiseStrategy,SUV
2880,2,2,1,6014.387755102045,57428.22605479742,-1.530612244897964,23.067289675511386,3.216328950389323e-05,-0.00048512967487637375,22.576180588634507,23.851023080176923,CruiseStrategy,SUV
2880,3,1,0,3442.9591836734694,43199.83508954543,-1.5306122448979593,21.816813797916836,5.449455188744185e-05,-0.0007778568410950928,21.23860106854825,22.921046308763255,CruiseStrategy,SUV
2880,4,2,2,7545.0,28053.20055465894,0.0,21.484847996863465,0.0,0.0002619551951675785,21.68487114246123,25.437428183686098,AccelerateStrategy,SUV
2880,5,1,0,4422.551020408164,16379.639599460172,-1.5306122448979593,21.173524023670385,-0.00013623282746207728,0.0018778558299618966,22.9033372429903,25.8195225579229,AccelerateStrategy,SUV
2880,6,0,1,1667.4489795918366,7703.256146635386,1.5306122448979593,26.764968693723738,-0.0001674881997690614,-0.002941670012829461,24.96587185036398,26.28704329853697,CruiseStrategy,SUV
3120,1,0,0,1545.0,97724.0047664068,0.0,32.664633851066405,0.0,1.3226274720954903e-05,32.66839180880011,39.973334588354106,CruiseStrategy,SUV
3120,2,2,1,5647.040816326534,62949.48231597073,-1.530612244897963,22.96393747524579,2.6162592654823835e-05,-0.000392789297350496,22.576180588634507,23.851023080176923,CruiseStrategy,SUV
3120,3,1,0,3075.612244897958,48412.76405337867,-1.5306122448979584,21.658116412659826,4.115312758951168e-05,-0.0005829439938169524,21.23860106854825,22.921046308763255,CruiseStrategy,SUV
