3600,3,2,2,7545.0,37853.27178580594,0.0,22.304747789460336,-0.0,-0.001122302987627433,20.717794908283704,22.361863273982994,CruiseStrategy,SUV
3600,4,1,1,4545.0,10479.45909801991,0.0,17.78260346204047,0.0,0.0017268034476450671,20.37123770764491,23.711058171280513,AccelerateStrategy,SUV
3840,1,0,1,3198.061224489797,94473.32805441883,1.5306122448979582,23.626439658724752,-8.15559360758114e-06,-0.00012591615139832503,23.538805229310036,24.945768193961168,CruiseStrategy,SUV
3840,2,1,1,4545.0,58170.054637828136,0.0,19.692641110318377,0.0,0.0,19.6674448774316,23.054256384127903,AccelerateStrategy,SUV
3840,3,2,2,7545.0,43171.37517549235,0.0,22.060172806843173,-0.0,-0.0009493380326209234,20.717794908283704,22.361863273982994,CruiseStrategy,SUV
3840,4,1,1,4545.0,14805.304524750498,0.0,18.197036289475285,0.0,0.0017268034476450671,20.37123770764491,23.711058171280513,AccelerateStrategy,SUV
4080,1,0,1,3565.408163265307,100139.81713454527,1.5306122448979576,23.599696703752432,-6.5764815055874756e-06,-0.00010141673965619265,23.538805229310036,24.945768193961168,CruiseStrategy,SUV
4080,2,1,1,4545.0,62896.28850430456,0.0,19.692641110318377,0.0,0.0,19.6674448774316,23.054256384127903,AccelerateStrategy,SUV
4080,3,2,2,7545.0,48436.18019318687,0.0,21.85329076573152,-0.0,-0.0008030297612285666,20.717794908283704,22.361863273982994,CruiseStrategy,SUV
4080,4,1,1,4545.0,19230.61383006544,0.0,18.6114691169101,0.0,0.0017268034476450671,20.37123770764491,23.711058171280513,AccelerateStrategy,SUV
4080,5,0,0,1545.0,1718.5756569219618,0.0,20.273290547157185,0.0,0.002054741781633179,21.89170755119573,23.82329319322335,CruiseStrategy,SUV
4320,1,0,1,3932.755102040817,105800.63823312367,1.5306122448979584,23.57815698759806,-5.3019265139352615e-06,-8.168431679678294e-05,23.538805229310036,24.945768193961168,CruiseStrategy,SUV
4320,2,1,1,4545.0,67622.52237078098,0.0,19.692641110318377,0.0,0.0,19.6674448774316,23.054256384127903,AccelerateStrategy,SUV
4320,3,2,2,7545.0,53655.900975905184,0.0,21.678292577132968,-0.0,-0.0006792699494388661,20.717794908283704,22.361863273982994,CruiseStrategy,SUV
4320,4,1,1,4545.0,23755.387013964737,0.0,19.025901944344916,0.0,0.0017268034476450671,20.37123770764491,23.711058171280513,AccelerateStrategy,SUV
4320,5,0,0,1545.0,6653.204712102561,0.0,20.76642857474914,0.0,0.002054741781633179,21.89170755119573,23.82329319322335,CruiseStrategy,SUV
4560,1,0,1,4300.102040816326,111456.8941377861,1.5306122448979613,23.56080812791235,-4.273608977552715e-06,-6.579128830395889e-05,23.538805229310036,24.945768193961168,CruiseStrategy,SUV
4560,2,1,1,4545.0,72348.7562372574,0.0,19.692641110318377,0.0,0.0,19.6674448774316,23.054256384127903,AccelerateStrategy,SUV
4560,3,2,2,7545.0,58837.48572993395,0.0,21.53026442617208,-0.0,-0.0005745835166865652,20.717794908283704,22.361863273982994,CruiseStrategy,SUV
4560,4,1,1,4545.0,28379.62407644839,0.0,19.44033477177973,0.0,0.0017268034476450671,20.37123770764491,23.711058171280513,AccelerateStrategy,SUV
4560,5,0,0,1545.0,11705.295774742748,0.0,21.242216507191316,0.0,0.0017441865006928119,21.89170755119573,23.82329319322335,CruiseStrategy,SUV
4800,1,1,1,4545.0,117109.6821976032,0.0,23.550299372951944,-0.0,-1.0574667030311679e-05,23.538805229310036,24.945768193961168,CruiseStrategy,SUV
4800,2,1,1,4545.0,77074.99010373383,0.0,19.692641110318377,0.0,0.0,19.6674448774316,23.054256384127903,AccelerateStrategy,SUV
4800,3,2,2,7545.0,63986.81183113257,0.0,21.405049795938577,-0.0,-0.00048603094825647316,20.717794908283704,22.361863273982994,CruiseStrategy,SUV
4800,4,1,1,4545.0,33098.34926110347,0.0,19.797694676149856,0.0,0.001216682136919936,20.37123770764491,23.711058171280513,AccelerateStrategy,SUV
4800,5,0,0,1545.0,16848.575568121094,0.0,21.539578273738748,0.0,0.0009456314107928003,21.89170755119573,23.82329319322335,CruiseStrategy,SUV
5040,1,1,1,4545.0,122761.4309180548,0.0,23.548058733139783,-0.0,-8.513267705001077e-06,23.538805229310036,24.945768193961168,CruiseStrategy,SUV
5040,2,1,1,4545.0,81801.22397021025,0.0,19.692641110318377,0.0,0.0,19.6674448774316,23.054256384127903,AccelerateStrategy,SUV
5040,3,2,2,7545.0,69108.85085713812,0.0,21.299132755681452,-0.0,-0.00041112575596551467,20.717794908283704,22.361863273982994,CruiseStrategy,SUV
5040,4,1,1,4545.0,37882.93322404676,0.0,20.01940289839738,0.0,0.0007463627034962849,20.37123770764491,23.711058171280513,AccelerateStrategy,SUV
5040,5,0,0,1545.0,22042.551786548647,0.0,21.70079648446587,0.0,0.0005126852918095473,21.89170755119573,23.82329319322335,CruiseStrategy,SUV
5040,6,2,2,7545.0,827.9771458216554,0.0,18.199428645541385,0.0,0.0020296881877330114,24.28734620341077,26.723490460886005,CruiseStrategy,SUV
5280,1,1,1,4545.0,128412.70487492724,0.0,23.54625487808726,-0.0,-6.853712444021014e-06,23.538805229310036,24.945768193961168,CruiseStrategy,SUV
5280,2,1,1,4545.0,86527.45783668668,0.0,19.692641110318377,0.0,0.0,19.6674448774316,23.054256384127903,AccelerateStrategy,SUV
5280,3,2,2,7545.0,74207.80818545124,0.0,21.20953923617092,-0.0,-0.0003477646594821848,20.717794908283704,22.361863273982994,CruiseStrategy,SUV
5280,4,1,0,4422.551020408164,42707.38628772534,-1.5306122448979593,20.146671302379943,-2.6770281005189806e-05,0.00035211655688440895,20.37123770764491,23.711058171280513,AccelerateStrategy,SUV
5280,5,0,0,1545.0,27264.01367346543,0.0,21.788202850697242,0.0,0.00027795841533803417,21.89170755119573,23.82329319322335,CruiseStrategy,SUV
5280,6,2,1,7483.775510204082,5264.037543859417,-1.530612244897959,18.686553810597314,0.0,0.0020296881877330114,24.28734620341077,26.723490460886005,CruiseStrategy,SUV
5520,1,1,1,4545.0,134063.5966174534,0.0,23.544802662058217,-0.0,-5.5176667635745e-06,23.538805229310036,24.945768193961168,CruiseStrategy,SUV
5520,2,1,1,4545.0,91253.6917031631,0.0,19.692641110318377,0.0,0.0,19.6674448774316,23.054256384127903,AccelerateStrategy,SUV
5520,3,2,2,7545.0,79287.24107720984,0.0,21.133753520116176,-0.0,-0.00029416852782851216,20.717794908283704,22.361863273982994,CruiseStrategy,SUV
5520,4,1,0,4055.204081632655,47552.21107393007,-1.5306122448979604,20.211071583884657,-1.6389436574695227e-05,0.00021632249078286776,20.37123770764491,23.711058171280513,AccelerateStrategy,SUV
5520,5,0,0,1545.0,32500.377241744685,0.0,21.835591249460112,0.0,0.00015069845359623086,21.89170755119573,23.82329319322335,CruiseStrategy,SUV
5520,6,2,1,7116.428571428573,9817.007981510602,-1.5306122448979602,19.173678975653242,-0.0001621962366258394,0.0020231971036573106,24.28734620341077,26.723490460886005,CruiseStrategy,SUV
5760,1,1,1,4545.0,139714.18065354862,0.0,23.54363353741483,-0.0,-4.442066509574367e-06,23.538805229310036,24.945768193961168,CruiseStrategy,SUV
5760,2,1,1,4545.0,95979.92556963953,0.0,19.692641110318377,0.0,0.0,19.6674448774316,23.054256384127903,AccelerateStrategy,SUV
5760,3,2,2,7545.0,84350.15856235269,0.0,21.069647602753992,-0.0,-0.00024883242274716116,20.717794908283704,22.361863273982994,CruiseStrategy,SUV
5760,4,1,0,3687.8571428571436,52408.78041036724,-1.5306122448979598,20.250634870314048,-1.0047337063073194e-05,0.00013289544280396,20.37123770764491,23.711058171280513,AccelerateStrategy,SUV
5760,5,0,0,1545.0,37661.29635239951,0.0,21.20925493713095,-0.0,-0.0025636030299666995,21.89170755119573,23.82329319322335,BrakeStrategy,SUV
5760,6,2,1,6749.081632653065,14486.88845877521,-1.5306122448979615,19.66080414070917,-0.00015818574557661835,0.0020235146180147268,24.28734620341077,26.723490460886005,AccelerateStrategy,SUV
6000,1,1,1,4545.0,145364.51696674025,0.0,23.54269231902553,-0.0,-3.57614109749133e-06,23.538805229310036,24.945768193961168,CruiseStrategy,SUV
6000,2,1,1,4545.0,100706.15943611595,0.0,19.692641110318377,0.0,0.0,19.6674448774316,23.054256384127903,AccelerateStrategy,SUV
6000,3,2,2,7545.0,89399.10593087162,0.0,21.01542143910755,-0.0,-0.0002104833411897701,20.717794908283704,22.361863273982994,CruiseStrategy,SUV
6000,4,1,0,3320.5102040816323,57272.56479815698,-1.530612244897959,20.27493979580817,-6.1643902403510096e-06,8.164213578998318e-05,20.37123770764491,23.711058171280513,AccelerateStrategy,SUV
6000,5,0,0,1545.0,42694.35112922047,0.0,20.88810910080415,-0.0,-0.0018354588719379247,21.89170755119573,23.82329319322335,BrakeStrategy,SUV
6000,6,2,1,6381.734693877556,19273.678975653245,-1.5306122448979633,20.1479293057651,-0.00015436823382346612,0.002023809424775253,24.28734620341077,26.723490460886005,AccelerateStrategy,SUV
6000,7,1,1,4545.0,100.0,0.0,17.282737900656578,0.0,0.0,21.229999646567062,24.28786993761003,AccelerateStrategy,SUV
6240,1,1,1,4545.0,151014.6538475158,0.0,23.541934579411226,-0.0,-2.8790170344414016e-06,23.538805229310036,24.945768193961168,CruiseStrategy,SUV
6240,2,1,1,4545.0,105432.39330259238,0.0,19.692641110318377,0.0,0.0,19.6674448774316,23.054256384127903,AccelerateStrategy,SUV
6240,3,2,2,7545.0,94436.2362026017,0.0,20.96955240010453,-0.0,-0.00017804447036802288,20.717794908283704,22.361863273982994,CruiseStrategy,SUV
6240,4,1,0,2953.1632653061215,62140.78160087364,-1.530612244897958,20.28987099200164,-3.7839471282776834e-06,5.0155214926483095e-05,20.37123770764491,23.711058171280513,AccelerateStrategy,SUV
6240,5,0,0,1545.0,47708.84198785468,0.0,20.92114105917673,0.0,0.002054741781633179,21.89170755119573,23.82329319322335,CruiseStrategy,SUV
6240,6,2,1,6014.387755102045,24177.3795321447,-1.530612244897964,20.63505447082103,-0.0001507301378515922,0.0020240836358624502,24.28734620341077,26.723490460886005,AccelerateStrategy,SUV
6240,7,1,1,4545.0,4308.527800215651,0.0,17.71610007249995,0.0,0.0018056757160140157,21.229999646567062,24.28786993761003,CruiseStrategy,SUV
6480,1,1,1,4545.0,156664.63017273508,0.0,23.541324551675242,-0.0,-2.3177886047057426e-06,23.538805229310036,24.945768193961168,CruiseStrategy,SUV
6480,2,1,1,4545.0,110158.6271690688,0.0,19.692641110318377,0.0,0.0,19.6674448774316,23.054256384127903,AccelerateStrategy,SUV
6480,3,2,2,7545.0,99463.37058236633,0.0,20.930752518320915,-0.0,-0.00015060495167667072,20.717794908283704,22.361863273982994,CruiseStrategy,SUV
6480,4,1,0,2585.816326530611,67011.72135652123,-1.530612244897958,20.29904362282273,-2.323444676311725e-06,3.0811744314382176e-05,20.37123770764491,23.711058171280513,AccelerateStrategy,SUV
6480,5,0,0,1545.0,52718.608014827754,0.0,20.79763308806043,-0.0,-0.0017147806214623713,21.89170755119573,23.82329319322335,BrakeStrategy,SUV
6480,6,2,1,5647.040816326534,29197.990128249578,-1.530612244897963,21.122179635876957,-0.00014725913276395628,0.0020243391235760188,24.28734620341077,26.723490460886005,AccelerateStrategy,SUV
6480,7,1,1,4545.0,8621.06252167371,0.0,18.14946224434332,0.0,0.0018056757160140157,21.229999646567062,24.28786993761003,CruiseStrategy,SUV
6720,1,1,1,4545.0,162314.47724069952,0.0,23.540833441230912,-0.0,-1.8659646510745279e-06,23.538805229310036,24.945768193961168,CruiseStrategy,SUV
6720,2,1,1,4545.0,114884.86103554523,0.0,19.692641110318377,0.0,0.0,19.6674448774316,23.054256384127903,AccelerateStrategy,SUV
6720,3,2,2,7545.0,104482.0495980115,0.0,20.89793232284389,-0.0,-0.00012739430448274026,20.717794908283704,22.361863273982994,CruiseStrategy,SUV
6720,4,1,0,2218.4693877551017,71884.33389317825,-1.530612244897958,20.304678605903465,-1.4269239581738287e-06,1.8928470628226256e-05,20.37123770764491,23.711058171280513,AccelerateStrategy,SUV
6720,5,0,0,1545.0,57723.88958435174,0.0,20.828803021977425,-0.0,-0.0018331819076268458,21.89170755119573,23.82329319322335,BrakeStrategy,SUV
6720,6,2,1,5279.6938775510225,34335.510763967875,-1.5306122448979644,21.609304800932886,-0.00014394399441307183,0.0020245775524526904,24.28734620341077,26.723490460886005,AccelerateStrategy,SUV
6720,7,1,1,4545.0,13037.604164374177,0.0,18.58282441618669,0.0,0.0018056757160140157,21.229999646567062,24.28786993761003,AccelerateStrategy,SUV
6960,1,1,2,5157.244897959181,160121.71049163066,1.5306122448979607,22.35065873774526,-2.9926739791312765e-06,-4.3703739426429426e-05,22.377451000597247,23.73354520169681,CruiseStrategy,SUV
6960,2,2,2,7545.0,134174.44476272672,0.0,21.5187231586578,0.0,0.0,21.07704508949135,22.914990499808475,AccelerateStrategy,SUV
6960,3,0,0,1545.0,114050.49274726235,0.0,21.761553816546055,-0.0,-0.0001521283711663729,21.532444097773787,24.923036390720377,CruiseStrategy,SUV
6960,4,0,1,1851.1224489795916,86919.0176437676,1.5306122448979593,23.327787005158562,1.722464597288572e-05,0.00026239937338163466,23.821591966669114,26.39433744194495,AccelerateStrategy,SUV
6960,5,2,2,7545.0,61241.27552819081,0.0,21.59338820634891,0.0,3.2278356627376866e-05,21.60582511455879,25.330553365398696,AccelerateStrategy,SUV
6960,6,0,0,1545.0,40406.38113876221,0.0,21.644594966855966,0.0,0.0003923744651640085,21.85329547541522,23.007052866715277,AccelerateStrategy,SUV
6960,7,1,2,5769.489795918362,18826.82157658985,1.5306122448979635,20.197402049406275,7.181987987205462e-05,0.0009459284764120538,20.57974122682643,23.27447015178016,CruiseStrategy,SUV
7200,1,1,2,5524.591836734689,165484.62889047933,1.5306122448979622,22.342265309882364,-2.012880439695501e-06,-2.938345771816785e-05,22.377451000597247,23.73354520169681,CruiseStrategy,SUV
7200,2,2,2,7545.0,139338.93832080456,0.0,21.5187231586578,0.0,0.0,21.07704508949135,22.914990499808475,AccelerateStrategy,SUV
7200,3,0,0,1545.0,119268.49564112184,0.0,21.728210292111005,-0.0,-0.0001299883411037807,21.532444097773787,24.923036390720377,CruiseStrategy,SUV
7200,4,0,1,2218.469387755102,92525.99301258863,1.5306122448979593,23.385985390455186,1.4931927622415008e-05,0.0002280534078136661,23.821591966669114,26.39433744194495,AccelerateStrategy,SUV
7200,5,2,2,7545.0,66424.53092450707,0.0,21.59894912326751,0.0,1.784572944667268e-05,21.60582511455879,25.330553365398696,AccelerateStrategy,SUV
7200,6,0,0,1545.0,45612.01210052411,0.0,21.71821896260207,0.0,0.0002539551764256061,21.85329547541522,23.007052866715277,AccelerateStrategy,SUV
7200,7,1,2,6136.836734693874,23698.26189539409,1.5306122448979635,20.354913861455366,3.673108843038453e-05,0.00048800022619119435,20.57974122682643,23.27447015178016,AccelerateStrategy,SUV
7200,8,2,2,7545.0,3812.235947897962,0.0,18.69838341776838,0.0,0.001715045978482068,21.293142811625724,24.462058489932577,CruiseStrategy,SUV
7440,1,1,2,5891.9387755102,170845.93907327217,1.5306122448979635,22.33662212031642,-1.3536925246413795e-06,-1.97554872002359e-05,22.377451000597247,23.73354520169681,CruiseStrategy,SUV
7440,2,2,2,7545.0,144503.4318788824,0.0,21.5187231586578,0.0,0.0,21.07704508949135,22.914990499808475,AccelerateStrategy,SUV
7440,3,0,0,1545.0,124479.19029514924,0.0,21.699719423546284,-0.0,-0.0001110704643280062,21.532444097773787,24.923036390720377,CruiseStrategy,SUV
7440,4,0,1,2585.8163265306134,98145.84865801198,1.5306122448979584,23.436565480698228,1.2948740547479067e-05,0.00019820247028803545,23.821591966669114,26.39433744194495,AccelerateStrategy,SUV
7440,5,2,2,7545.0,71608.74435587242,0.0,21.602023586442648,0.0,9.866365353118353e-06,21.60582511455879,25.330553365398696,AccelerateStrategy,SUV
7440,6,0,0,1545.0,50831.457653272075,0.0,21.765870368309738,0.0,0.0001643665359477537,21.85329547541522,23.007052866715277,AccelerateStrategy,SUV
7440,7,1,2,6504.183673469384,28595.85488287559,1.5306122448979635,20.436168286011657,1.8864297551726355e-05,0.0002517446653258492,20.57974122682643,23.27447015178016,AccelerateStrategy,SUV
7440,8,2,2,7545.0,8357.473513039371,0.0,19.10999445260408,0.0,0.001715045978482068,21.293142811625724,24.462058489932577,CruiseStrategy,SUV
7680,1,1,2,6259.28571428571,176206.16799690138,1.5306122448979635,22.332828008380265,-9.102989874911617e-07,-1.328228985512068e-05,22.377451000597247,23.73354520169681,CruiseStrategy,SUV
7680,2,2,2,7545.0,149667.92543696024,0.0,21.5187231586578,0.0,0.0,21.07704508949135,22.914990499808475,AccelerateStrategy,SUV
7680,3,0,0,1545.0,129683.64031535272,0.0,21.67537497870054,-0.0,-9.490580417662195e-05,21.532444097773787,24.923036390720377,CruiseStrategy,SUV
7680,4,0,1,2953.163265306124,103776.8985151823,1.5306122448979582,23.48052446896268,1.1232219568017127e-05,0.00017225842087327788,23.821591966669114,26.39433744194495,AccelerateStrategy,SUV
7680,5,2,2,7545.0,76793.48745590968,0.0,21.60372336436662,0.0,5.454815706581676e-06,21.60582511455879,25.330553365398696,AccelerateStrategy,SUV
7680,6,0,0,1545.0,56059.8443762607,0.0,21.796711623839354,0.0,0.00010638238810374651,21.85329547541522,23.007052866715277,AccelerateStrategy,SUV
7680,7,1,2,6871.5306122448965,33506.93890827848,1.5306122448979635,20.47808364426575,9.709034683435446e-06,0.00012986427489417618,20.57974122682643,23.27447015178016,AccelerateStrategy,SUV
7680,8,2,2,7545.0,13001.497726541349,0.0,19.521605487439782,0.0,0.001715045978482068,21.293142811625724,24.462058489932577,CruiseStrategy,SUV
7920,1,1,2,6626.632653061222,181565.669952372,1.5306122448979635,22.330277094541177,-6.121001918664669e-07,-8.930142887765194e-06,22.377451000597247,23.73354520169681,CruiseStrategy,SUV
7920,2,2,2,7545.0,154832.41899503808,0.0,21.5187231586578,0.0,0.0,21.07704508949135,22.914990499808475,AccelerateStrategy,SUV
7920,3,0,0,1545.0,134882.75451564734,0.0,21.65457350704651,-0.0,-8.109367076932447e-05,21.532444097773787,24.923036390720377,CruiseStrategy,SUV
7920,4,0,1,3320.5102040816337,109417.6772180565,1.5306122448979576,23.51872903574792,9.745700896340569e-06,0.00014971003578009265,23.821591966669114,26.39433744194495,AccelerateStrategy,SUV
7920,5,2,2,7545.0,81978.52339377398,0.0,21.604663120293502,0.0,3.0158030163908645e-06,21.60582511455879,25.330553365398696,AccelerateStrategy,SUV
7920,6,0,0,1545.0,61294.01806213176,0.0,21.816672903648772,0.0,6.885350739675096e-05,21.85329547541522,23.007052866715277,AccelerateStrategy,SUV
7920,7,1,2,7238.877551020407,38424.982292235036,1.5306122448979635,20.499705621363024,5.002511286157742e-06,6.699055682581408e-05,20.57974122682643,23.27447015178016,AccelerateStrategy,SUV
7920,8,2,2,7545.0,17744.308588403896,0.0,19.933216522275483,0.0,0.001715045978482068,21.293142811625724,24.462058489932577,CruiseStrategy,SUV
8160,1,1,2,6993.979591836733,186924.6831417177,1.5306122448979635,22.32856202576169,-4.115700595212543e-07,-6.004046229202375e-06,22.377451000597247,23.73354520169681,CruiseStrategy,SUV
8160,2,2,2,7545.0,159996.91255311592,0.0,21.5187231586578,0.0,0.0,21.07704508949135,22.914990499808475,AccelerateStrategy,SUV
8160,3,0,0,1545.0,140077.30944555035,0.0,21.636799381338772,-0.0,-6.929168870014783e-05,21.532444097773787,24.923036390720377,CruiseStrategy,SUV
8160,4,0,1,3687.8571428571436,115066.91121381184,1.5306122448979582,23.55193242680646,8.457760268302819e-06,0.0001301129580769816,23.821591966669114,26.39433744194495,AccelerateStrategy,SUV
8160,5,2,2,7545.0,87163.7212328371,0.0,21.605182682990286,0.0,1.6673464921465102e-06,21.60582511455879,25.330553365398696,AccelerateStrategy,SUV
8160,6,0,0,1545.0,66531.93722409838,0.0,21.82959237416927,0.0,4.4563818930353624e-05,21.85329547541522,23.007052866715277,AccelerateStrategy,SUV
8160,7,2,2,7545.0,43346.85461253052,0.0,20.516833511973527,2.578964275235208e-06,3.455688966632874e-05,20.57974122682643,23.27447015178016,AccelerateStrategy,SUV
8160,8,2,2,7545.0,22583.85742075827,0.0,20.317382166443135,0.0,0.001415476551321186,21.293142811625724,24.462058489932577,CruiseStrategy,SUV
8160,9,0,0,1545.0,3102.0164512244296,0.0,18.891139966648993,0.0,0.002142285774938463,21.911815688863506,24.035917531310076,CruiseStrategy,SUV
8400,1,1,2,7361.326530612245,192283.36771643718,1.5306122448979635,22.327408924730495,-2.7672823102509256e-07,-4.036730519876549e-06,22.377451000597247,23.73354520169681,CruiseStrategy,SUV
8400,2,2,1,7422.551020408164,165161.40611119376,-1.5306122448979593,21.5187231586578,-0.0,0.0,21.07704508949135,22.914990499808475,AccelerateStrategy,SUV
8400,3,0,0,1545.0,145267.96863930434,0.0,21.62161201623649,-0.0,-5.9207310229865937e-05,21.532444097773787,24.923036390720377,CruiseStrategy,SUV
8400,4,0,1,4055.2040816326535,120723.49365712884,1.5306122448979573,23.580789297231075,7.341415713750814e-06,0.00011308095880310716,23.821591966669114,26.39433744194495,AccelerateStrategy,SUV
8400,5,2,2,7545.0,92349.00858218799,0.0,21.605469933528607,0.0,9.218255667817104e-07,21.60582511455879,25.330553365398696,AccelerateStrategy,SUV
8400,6,0,1,1851.1224489795916,71771.43728389758,1.5306122448979593,21.831250249163386,0.0,0.0,21.85329547541522,23.007052866715277,AccelerateStrategy,SUV
8400,7,2,2,7545.0,48275.558526795634,0.0,20.547353707568128,0.0,9.473598820166829e-05,20.57974122682643,23.27447015178016,AccelerateStrategy,SUV
8400,8,2,2,7545.0,27501.090041778145,0.0,20.597531989879677,0.0,0.001009080261525147,21.293142811625724,24.462058489932577,CruiseStrategy,SUV
8400,9,0,0,1545.0,7707.8708452581195,0.0,19.405288552634225,0.0,0.002142285774938463,21.911815688863506,24.035917531310076,CruiseStrategy,SUV
8640,1,2,2,7545.0,197642.6044990626,0.0,22.336089114107168,0.0,7.091082381825462e-05,22.377451000597247,23.73354520169681,CruiseStrategy,SUV
8640,2,2,1,7055.204081632655,170325.8996692716,-1.5306122448979604,21.5187231586578,-0.0,0.0,21.07704508949135,22.914990499808475,AccelerateStrategy,SUV
