timestamp_ms,agent_id,current_lane,lane_intent,x_mm,y_mm,vx_mm_per_ms,vy_mm_per_ms,ax_mm_per_ms2,ay_mm_per_ms2,desired_speed,max_speed,drive_strategy,vehicle_type
1200,6,3,3,10560.0,15558.600679124589,0.0,20.053920808548675,-0.0,-0.00944540285769299,21.995857752456956,25.952456930069637,BrakeStrategy,SUV
1200,7,2,2,7560.0,14814.845413354062,0.0,21.98931989888574,-0.0,-0.009548819614095065,22.37697370730357,24.83106294602229,BrakeStrategy,SUV
1200,8,1,1,4560.0,7710.720332830134,0.0,19.425302722202858,0.0,0.002213899389597385,22.058619267714647,25.264504832324015,AccelerateStrategy,SUV
1200,9,3,2,10560.0,6174.445712537569,0.0,19.275718501650577,0.0,0.0020933974997904906,19.953628287110853,23.924301996910337,AccelerateStrategy,SUV
1200,10,2,2,7560.0,4880.117096338939,0.0,20.097335320499152,0.0,0.0018018075242024244,24.33799752000173,26.27985124210299,AccelerateStrategy,SUV
1440,1,0,0,1560.0,5135.110516489355,0.0,4.7491111803560955,0.0,0.0017892952214518033,21.725260614654953,25.005675938429995,AccelerateStrategy,SUV
1440,2,1,1,4560.0,34998.33970139094,0.0,25.66054389808155,0.0,0.0,17.022531728327174,22.01134435693956,AccelerateStrategy,SUV
1440,3,3,3,10560.0,32171.230385285926,0.0,25.05564873850464,0.0,0.0,20.579142121227488,24.63099651924348,AccelerateStrategy,SUV
1440,4,2,2,7560.0,32761.42812128538,0.0,27.21785676773783,0.0,0.0,20.154366405182014,26.289130722404657,AccelerateStrategy,SUV
1440,5,1,1,4560.0,21475.990593601382,0.0,18.113493283476252,0.0,0.0015912012792715143,21.041042866069084,23.884905403276395,CruiseStrategy,SUV
1440,6,3,2,10560.0,20054.17613715778,0.0,17.787024122702356,-0.0,-0.00944540285769299,21.995857752456956,25.952456930069637,BrakeStrategy,SUV
1440,7,2,2,7560.0,19880.25515112955,0.0,21.057769454959217,0.0,0.001785899248040798,22.37697370730357,24.83106294602229,CruiseStrategy,SUV
1440,8,1,0,4437.551020408164,12342.916608623913,-1.5306122448979593,18.65334611288901,0.0006943582483387502,-0.008618946979119973,22.058619267714647,25.264504832324015,BrakeStrategy,SUV
1440,9,3,3,10560.0,10849.08171961721,0.0,19.26946283068174,-0.0,-0.00987563608296356,19.953628287110853,23.924301996910337,BrakeStrategy,SUV
1440,10,2,2,7560.0,9764.018306071936,0.0,20.529769126307723,0.0,0.0018018075242024244,24.33799752000173,26.27985124210299,AccelerateStrategy,SUV
1440,11,1,1,4560.0,3442.171886183425,0.0,16.79120535909215,0.0,0.0009868299109979863,19.037481933707593,23.742526507581896,AccelerateStrategy,SUV
1440,12,3,3,10560.0,2107.452761877045,0.0,16.79302888318243,0.0,0.0015965952397799024,20.260701781946278,22.613735108175888,AccelerateStrategy,SUV
1440,13,2,2,7560.0,798.7869097738451,0.0,17.469672744346127,0.0,0.00201576107018606,19.540704118834142,25.014518904325925,AccelerateStrategy,SUV
1680,1,0,0,1560.0,6335.017519215599,0.0,5.178542033504531,0.0,0.0017892952214518033,21.725260614654953,25.005675938429995,AccelerateStrategy,SUV
1680,2,1,1,4560.0,41156.870236930525,0.0,25.66054389808155,0.0,0.0,17.022531728327174,22.01134435693956,AccelerateStrategy,SUV
1680,3,3,3,10560.0,38184.58608252706,0.0,25.05564873850464,0.0,0.0,20.579142121227488,24.63099651924348,AccelerateStrategy,SUV
1680,4,2,2,7560.0,39293.71374554245,0.0,27.21785676773783,0.0,0.0,20.154366405182014,26.289130722404657,AccelerateStrategy,SUV
1680,5,1,1,4560.0,25873.738972715997,0.0,18.467928063189404,0.0,0.0013985565233120304,21.041042866069084,23.884905403276395,CruiseStrategy,SUV
1680,6,3,3,10560.0,24275.052715145048,0.0,17.764763474832574,0.0,0.001777777332189679,21.995857752456956,25.952456930069637,CruiseStrategy,SUV
1680,7,2,2,7560.0,24991.10950474464,0.0,21.44887291242325,0.0,0.0014163931414392502,22.37697370730357,24.83106294602229,CruiseStrategy,SUV
1680,8,1,0,4070.204081632655,16529.18480561893,-1.5306122448979604,16.578097040757953,0.0007788484278197874,-0.008611723145364117,22.058619267714647,25.264504832324015,BrakeStrategy,SUV
1680,9,3,3,10560.0,15141.931426593255,0.0,16.89931017077049,-0.0,-0.00987563608296356,19.953628287110853,23.924301996910337,BrakeStrategy,SUV
1680,10,2,2,7560.0,14501.193626470726,0.0,18.874619576047436,-0.0,-0.008636109256141914,24.33799752000173,26.27985124210299,BrakeStrategy,SUV
1680,11,1,1,4560.0,7503.724220587995,0.0,17.014134388192467,0.0,0.0008888931580477863,19.037481933707593,23.742526507581896,AccelerateStrategy,SUV
1680,12,3,3,10560.0,6188.895948684295,0.0,17.152676657825,0.0,0.0014310052485219443,20.260701781946278,22.613735108175888,AccelerateStrategy,SUV
1680,13,2,2,7560.0,5059.237940375167,0.0,17.953455401190787,0.0,0.00201576107018606,19.540704118834142,25.014518904325925,AccelerateStrategy,SUV
1920,1,0,0,1560.0,7488.923904547281,0.0,4.3657727020680746,0.0,0.0017892952214518033,21.725260614654953,25.005675938429995,CruiseStrategy,SUV
1920,2,1,0,4376.326530612246,47315.40077247011,-1.5306122448979596,25.66054389808155,-0.0,0.0,17.022531728327174,22.01134435693956,AccelerateStrategy,SUV
1920,3,3,3,10560.0,44197.94177976819,0.0,25.05564873850464,0.0,0.0,20.579142121227488,24.63099651924348,AccelerateStrategy,SUV
1920,4,2,2,7560.0,45825.99936979952,0.0,27.21785676773783,0.0,0.0,20.154366405182014,26.289130722404657,AccelerateStrategy,SUV
1920,5,1,1,4560.0,30350.436517286173,0.0,18.77945186581193,0.0,0.0012292350278866764,21.041042866069084,23.884905403276395,CruiseStrategy,SUV
1920,6,3,3,10560.0,28598.32926746644,0.0,18.1914300345581,0.0,0.001777777332189679,21.995857752456956,25.952456930069637,CruiseStrategy,SUV
1920,7,2,2,7560.0,30179.63000642641,0.0,21.72655530324603,0.0,0.0009926165042146759,22.37697370730357,24.83106294602229,CruiseStrategy,SUV
1920,8,1,0,3702.8571428571436,20217.393225302487,-1.5306122448979598,14.502847968626886,0.0008866249106132723,-0.008601295057943157,22.058619267714647,25.264504832324015,BrakeStrategy,SUV
1920,9,3,3,10560.0,18865.944495190593,0.0,14.529157510859235,-0.0,-0.00987563608296356,19.953628287110853,23.924301996910337,BrakeStrategy,SUV
1920,10,2,2,7560.0,18740.929053715743,0.0,16.801953354573378,-0.0,-0.008636109256141914,24.33799752000173,26.27985124210299,BrakeStrategy,SUV
1920,11,1,1,4560.0,11449.713040129394,0.0,15.55684337620458,-0.0,-0.00954106878478585,19.037481933707593,23.742526507581896,BrakeStrategy,SUV
1920,12,3,3,10560.0,10305.642409135728,0.0,16.713493743670977,-0.0,-0.008224725241538475,20.260701781946278,22.613735108175888,BrakeStrategy,SUV
1920,13,2,2,7560.0,9435.796808619207,0.0,18.437238058035447,0.0,0.00201576107018606,19.540704118834142,25.014518904325925,AccelerateStrategy,SUV
1920,14,1,1,4560.0,3044.1923987218897,0.0,14.873793536310371,0.0,0.0019103942837615567,20.771668025525983,24.636277842455364,AccelerateStrategy,SUV
1920,15,3,3,10560.0,1884.0307837400183,0.0,14.940123836825185,0.0,0.0018300159747924602,17.965287805631977,23.444125737910987,AccelerateStrategy,SUV
1920,16,2,2,7560.0,727.5382291296321,0.0,15.688455728240804,0.0,0.002133481382424997,21.022588150059732,23.018196750891093,AccelerateStrategy,SUV
2160,1,0,0,1560.0,8596.829672484399,0.0,4.79520355521651,0.0,0.0017892952214518033,21.725260614654953,25.005675938429995,CruiseStrategy,SUV
2160,2,1,0,4008.9795918367363,53473.93130800969,-1.5306122448979602,25.66054389808155,-0.0,0.0,17.022531728327174,22.01134435693956,AccelerateStrategy,SUV
2160,3,3,3,10560.0,50211.29747700932,0.0,25.05564873850464,0.0,0.0,20.579142121227488,24.63099651924348,AccelerateStrategy,SUV
2160,4,2,2,7560.0,52358.284994056594,0.0,27.21785676773783,0.0,0.0,20.154366405182014,26.289130722404657,AccelerateStrategy,SUV
2160,5,1,1,4560.0,34896.52495023501,0.0,19.05325986986543,0.0,0.0010804130749075451,21.041042866069084,23.884905403276395,CruiseStrategy,SUV
2160,6,3,3,10560.0,33024.00579412196,0.0,18.618096594283625,0.0,0.001777777332189679,21.995857752456956,25.952456930069637,CruiseStrategy,SUV
2160,7,2,2,7560.0,35422.58984978327,0.0,21.921156728511612,0.0,0.000695631386239402,22.37697370730357,24.83106294602229,CruiseStrategy,SUV
2160,8,1,0,3335.5102040816323,23407.54186767459,-1.530612244897959,12.427598896495818,0.0010287726050434286,-0.008585453239813814,22.058619267714647,25.264504832324015,BrakeStrategy,SUV
2160,9,3,3,10560.0,22021.120925409232,0.0,12.159004850947976,-0.0,-0.00987563608296356,19.953628287110853,23.924301996910337,BrakeStrategy,SUV
2160,10,2,2,7560.0,22650.23125629249,0.0,16.399353817954406,0.0,0.0018018075242024244,24.33799752000173,26.27985124210299,CruiseStrategy,SUV
2160,11,1,1,4560.0,14862.77553924969,0.0,13.266986867855977,-0.0,-0.00954106878478585,19.037481933707593,23.742526507581896,BrakeStrategy,SUV
2160,12,3,3,10560.0,14040.530139501072,0.0,14.739559685701746,-0.0,-0.008224725241538475,20.260701781946278,22.613735108175888,BrakeStrategy,SUV
2160,13,2,2,7560.0,13547.070918314754,0.0,16.196787884942886,-0.0,-0.009335209054552365,19.540704118834142,25.014518904325925,BrakeStrategy,SUV
2160,14,1,1,4560.0,6678.092095370766,0.0,15.332288164413141,0.0,0.0019103942837615567,20.771668025525983,24.636277842455364,AccelerateStrategy,SUV
2160,15,3,3,10560.0,5531.149041331089,0.0,15.379327670775377,0.0,0.0018300159747924602,17.965287805631977,23.444125737910987,AccelerateStrategy,SUV
2160,16,2,2,7560.0,4564.452578356906,0.0,16.200491260022808,0.0,0.002133481382424997,21.022588150059732,23.018196750891093,AccelerateStrategy,SUV
2400,1,0,0,1560.0,9807.798845177143,0.0,5.224634408364945,0.0,0.0017892952214518033,21.725260614654953,25.005675938429995,CruiseStrategy,SUV
2400,2,1,0,3641.632653061225,59632.461843549274,-1.5306122448979598,25.66054389808155,-0.0,0.0,17.022531728327174,22.01134435693956,AccelerateStrategy,SUV
2400,3,3,3,10560.0,56224.65317425045,0.0,25.05564873850464,0.0,0.0,20.579142121227488,24.63099651924348,AccelerateStrategy,SUV
2400,4,2,2,7560.0,58890.570618313664,0.0,27.21785676773783,0.0,0.0,20.154366405182014,26.289130722404657,AccelerateStrategy,SUV
2400,5,1,1,4560.0,39503.603203179984,0.0,19.293918280082,0.0,0.000949608810316779,21.041042866069084,23.884905403276395,CruiseStrategy,SUV
2400,6,3,3,10560.0,37552.0822951116,0.0,19.04476315400915,0.0,0.001777777332189679,21.995857752456956,25.952456930069637,CruiseStrategy,SUV
2400,7,2,2,7560.0,40703.70109859692,0.0,22.057534532675536,0.0,0.00048750249816185927,22.37697370730357,24.83106294602229,CruiseStrategy,SUV
2400,8,1,0,2968.1632653061215,26360.289225298682,-1.530612244897958,12.524503929060119,-0.0002704452496698179,0.0021973187921170436,22.058619267714647,25.264504832324015,CruiseStrategy,SUV
2400,9,3,3,10560.0,24607.460717249174,0.0,9.788852191036717,-0.0,-0.00987563608296356,19.953628287110853,23.924301996910337,BrakeStrategy,SUV
2400,10,2,2,7560.0,26646.61690541475,0.0,16.831787623762978,0.0,0.0018018075242024244,24.33799752000173,26.27985124210299,CruiseStrategy,SUV
2400,11,1,1,4560.0,17726.27247636632,0.0,10.977130359507374,-0.0,-0.00954106878478585,19.037481933707593,23.742526507581896,BrakeStrategy,SUV
2400,12,3,3,10560.0,17301.6736959538,0.0,12.765625627732511,-0.0,-0.008224725241538475,20.260701781946278,22.613735108175888,BrakeStrategy,SUV
2400,13,2,2,7560.0,17120.636986468086,0.0,13.956337711850313,-0.0,-0.009335209054552365,19.540704118834142,25.014518904325925,BrakeStrategy,SUV
2400,14,1,1,4560.0,10237.051352771037,0.0,13.940991292583204,-0.0,-0.009650802590817872,20.771668025525983,24.636277842455364,BrakeStrategy,SUV
2400,15,3,3,10560.0,9230.382300144294,0.0,14.930299522627024,-0.0,-0.009272883801439336,17.965287805631977,23.444125737910987,BrakeStrategy,SUV
2400,16,2,2,7560.0,8524.25545521186,0.0,16.712526791804812,0.0,0.002133481382424997,21.022588150059732,23.018196750891093,AccelerateStrategy,SUV
2400,17,1,1,4560.0,1658.4980591093538,0.0,13.064113507387349,0.0,0.001915742036901672,22.5022329752969,26.120777301408435,AccelerateStrategy,SUV
2400,18,3,3,10560.0,623.3993381364187,0.0,13.084983453410468,0.0,0.0019737702482140124,17.758064120800395,22.3547507815454,AccelerateStrategy,SUV
2640,1,0,0,1560.0,11121.831422625512,0.0,5.654065261513381,0.0,0.0017892952214518033,21.725260614654953,25.005675938429995,CruiseStrategy,SUV
2640,2,1,0,3274.2857142857138,65790.99237908886,-1.5306122448979589,25.66054389808155,-0.0,0.0,17.022531728327174,22.01134435693956,AccelerateStrategy,SUV
2640,3,3,3,10560.0,62238.008871491584,0.0,25.05564873850464,0.0,0.0,20.579142121227488,24.63099651924348,AccelerateStrategy,SUV
2640,4,2,2,7560.0,65422.856242570735,0.0,27.21785676773783,0.0,0.0,20.154366405182014,26.289130722404657,AccelerateStrategy,SUV
2640,5,1,1,4560.0,44164.28731461841,0.0,19.50544047647716,0.0,0.0008346408550344637,21.041042866069084,23.884905403276395,CruiseStrategy,SUV
2640,6,3,3,10560.0,42182.55877043537,0.0,19.471429713734675,0.0,0.001777777332189679,21.995857752456956,25.952456930069637,AccelerateStrategy,SUV
2640,7,2,2,7560.0,46011.549072975984,0.0,22.153108886476844,0.0,0.00034164456983294596,22.37697370730357,24.83106294602229,CruiseStrategy,SUV
2640,8,1,0,2600.816326530611,29440.55718776358,-1.530612244897958,13.055839782563494,-0.000259519205697529,0.002198636006512628,22.058619267714647,25.264504832324015,CruiseStrategy,SUV
2640,9,3,3,10560.0,27027.123399090946,0.0,10.291267590986436,0.0,0.0020933974997904906,19.953628287110853,23.924301996910337,CruiseStrategy,SUV
2640,10,2,2,7560.0,30746.78666793106,0.0,17.26422142957155,0.0,0.0018018075242024244,24.33799752000173,26.27985124210299,CruiseStrategy,SUV
2640,11,1,1,4560.0,20040.20385147929,0.0,8.687273851158771,-0.0,-0.00954106878478585,19.037481933707593,23.742526507581896,BrakeStrategy,SUV
2640,12,3,3,10560.0,20089.07307849391,0.0,10.791691569763277,-0.0,-0.008224725241538475,20.260701781946278,22.613735108175888,BrakeStrategy,SUV
2640,13,2,2,7560.0,20156.495013079202,0.0,11.715887538757741,-0.0,-0.009335209054552365,19.540704118834142,25.014518904325925,BrakeStrategy,SUV
2640,14,1,1,4560.0,13258.622295939525,0.0,11.624798670786914,-0.0,-0.009650802590817872,20.771668025525983,24.636277842455364,BrakeStrategy,SUV
2640,15,3,3,10560.0,12502.085289846418,0.0,12.704807410281589,-0.0,-0.009272883801439336,17.965287805631977,23.444125737910987,BrakeStrategy,SUV
2640,16,2,2,7560.0,12206.18565193865,0.0,14.361982268187901,-0.0,-0.009793935515070476,21.022588150059732,23.018196750891093,BrakeStrategy,SUV
2640,17,1,1,4560.0,4858.254233322214,0.0,13.523891596243752,0.0,0.001915742036901672,22.5022329752969,26.120777301408435,AccelerateStrategy,SUV
2640,18,3,3,10560.0,3830.114047294922,0.0,13.55868831298183,0.0,0.0019737702482140124,17.758064120800395,22.3547507815454,AccelerateStrategy,SUV
2640,19,2,2,7560.0,2926.320594656655,0.0,14.30423564512433,0.0,0.002157908398013176,21.410607062079347,25.40660866131002,AccelerateStrategy,SUV
2880,1,0,0,1560.0,12538.927404829505,0.0,6.083496114661816,0.0,0.0017892952214518033,21.725260614654953,25.005675938429995,CruiseStrategy,SUV
2880,2,1,0,2906.938775510203,71949.52291462844,-1.5306122448979582,25.66054389808155,-0.0,0.0,17.022531728327174,22.01134435693956,AccelerateStrategy,SUV
2880,3,3,3,10560.0,68251.3645687327,0.0,25.05564873850464,0.0,0.0,20.579142121227488,24.63099651924348,AccelerateStrategy,SUV
2880,4,2,2,7560.0,71955.14186682785,0.0,27.21785676773783,0.0,0.0,20.154366405182014,26.289130722404657,AccelerateStrategy,SUV
2880,5,1,1,4560.0,48872.08729006501,0.0,19.691353944149313,0.0,0.0007335919268275041,21.041042866069084,23.884905403276395,CruiseStrategy,SUV
2880,6,3,3,10560.0,46915.43522009326,0.0,19.8980962734602,0.0,0.001777777332189679,21.995857752456956,25.952456930069637,AccelerateStrategy,SUV
2880,7,2,2,7560.0,51338.13429924397,0.0,22.220087946306542,0.0,0.00023942649019530792,22.37697370730357,24.83106294602229,CruiseStrategy,SUV
2880,8,1,0,2233.4693877551017,32648.345755069295,-1.530612244897958,13.587175636066869,-0.00024943624497650703,0.0021998027336449268,22.058619267714647,25.264504832324015,CruiseStrategy,SUV
2880,9,3,3,10560.0,29567.36577692065,0.0,10.793682990936155,0.0,0.0020933974997904906,19.953628287110853,23.924301996910337,CruiseStrategy,SUV
2880,10,2,2,7560.0,34950.74054384142,0.0,17.69665523538012,0.0,0.0018018075242024244,24.33799752000173,26.27985124210299,CruiseStrategy,SUV
2880,11,1,1,4560.0,21804.569664588587,0.0,6.397417342810169,-0.0,-0.00954106878478585,19.037481933707593,23.742526507581896,BrakeStrategy,SUV
2880,12,3,3,10560.0,22402.728287121405,0.0,8.817757511794042,-0.0,-0.008224725241538475,20.260701781946278,22.613735108175888,BrakeStrategy,SUV
2880,13,2,2,7560.0,22763.614311345595,0.0,10.83755378063378,0.0,0.00201576107018606,19.540704118834142,25.014518904325925,CruiseStrategy,SUV
2880,14,1,1,4560.0,15724.307009876904,0.0,9.308606048990624,-0.0,-0.009650802590817872,20.771668025525983,24.636277842455364,BrakeStrategy,SUV
2880,15,3,3,10560.0,15239.670172585638,0.0,10.479315297936154,-0.0,-0.009272883801439336,17.965287805631977,23.444125737910987,BrakeStrategy,SUV
2880,16,2,2,7560.0,15323.985162997378,0.0,12.01143774457099,-0.0,-0.009793935515070476,21.022588150059732,23.018196750891093,BrakeStrategy,SUV
2880,17,1,1,4560.0,8115.286691861112,0.0,13.099162068441847,-0.0,-0.009140603171327175,22.5022329752969,26.120777301408435,BrakeStrategy,SUV
2880,18,3,3,10560.0,7150.517922750552,0.0,14.032393172553194,0.0,0.0019737702482140124,17.758064120800395,22.3547507815454,AccelerateStrategy,SUV
2880,19,2,2,7560.0,6431.842871659737,0.0,14.822133660647491,0.0,0.002157908398013176,21.410607062079347,25.40660866131002,AccelerateStrategy,SUV
2880,20,1,1,4560.0,100.0,0.0,11.13428775817557,0.0,0.0,22.924800627260602,24.945688532185756,BrakeStrategy,SUV
3120,1,0,0,1560.0,14059.086791789121,0.0,6.512926967810252,0.0,0.0017892952214518033,21.725260614654953,25.005675938429995,CruiseStrategy,SUV
3120,2,1,0,2539.591836734693,78108.05345016802,-1.5306122448979576,25.66054389808155,-0.0,0.0,17.022531728327174,22.01134435693956,AccelerateStrategy,SUV
3120,3,3,3,10560.0,74264.72026597378,0.0,25.05564873850464,0.0,0.0,20.579142121227488,24.63099651924348,AccelerateStrategy,SUV
3120,4,2,2,7560.0,78487.42749108496,0.0,27.21785676773783,0.0,0.0,20.154366405182014,26.289130722404657,AccelerateStrategy,SUV
3120,5,1,1,4560.0,53621.298870579085,0.0,19.854759099971893,0.0,0.0006447768664334894,21.041042866069084,23.884905403276395,AccelerateStrategy,SUV
3120,6,3,3,10560.0,51750.711644085284,0.0,20.324762833185726,0.0,0.001777777332189679,21.995857752456956,25.952456930069637,AccelerateStrategy,SUV
3120,7,2,2,7560.0,56677.850699989176,0.0,22.26702725876056,0.0,0.0001677914688802785,22.37697370730357,24.83106294602229,CruiseStrategy,SUV
3120,8,1,0,1866.1224489795916,35983.65492721582,-1.530612244897958,14.118511489570244,-0.00024010298290426873,0.002200840990362581,22.058619267714647,25.264504832324015,CruiseStrategy,SUV
3120,9,3,3,10560.0,32228.18785073829,0.0,11.296098390885874,0.0,0.0020933974997904906,19.953628287110853,23.924301996910337,CruiseStrategy,SUV
3120,10,2,1,7315.102040816328,39258.47853314584,-1.5306122448979596,18.129089041188692,-0.00015218537294151723,0.0017953690335235045,24.33799752000173,26.27985124210299,CruiseStrategy,SUV
3120,11,1,1,4560.0,23293.531340996185,0.0,6.3922393786446,0.0,0.0018823239361293357,19.037481933707593,23.742526507581896,AccelerateStrategy,SUV
3120,12,3,3,10560.0,24242.639321836283,0.0,6.8438234538248075,-0.0,-0.008224725241538475,20.260701781946278,22.613735108175888,BrakeStrategy,SUV
3120,13,2,2,7560.0,25432.356790655947,0.0,11.321336437478429,0.0,0.00201576107018606,19.540704118834142,25.014518904325925,CruiseStrategy,SUV
3120,14,1,1,4560.0,17634.105494583175,0.0,6.992413427194334,-0.0,-0.009650802590817872,20.771668025525983,24.636277842455364,BrakeStrategy,SUV
3120,15,3,3,10560.0,17443.136948361953,0.0,8.253823185590718,-0.0,-0.009272883801439336,17.965287805631977,23.444125737910987,BrakeStrategy,SUV
3120,16,2,2,7560.0,17877.653988388047,0.0,9.66089322095408,-0.0,-0.009793935515070476,21.022588150059732,23.018196750891093,BrakeStrategy,SUV
3120,17,1,1,4560.0,10951.961321730563,0.0,10.905417307323328,-0.0,-0.009140603171327175,22.5022329752969,26.120777301408435,BrakeStrategy,SUV
3120,18,3,3,10560.0,10234.782228285158,0.0,12.00732134485205,-0.0,-0.00843779928208812,17.758064120800395,22.3547507815454,BrakeStrategy,SUV
3120,19,2,2,7560.0,9891.670069602897,0.0,13.640125648315838,-0.0,-0.008466504276079437,21.410607062079347,25.40660866131002,BrakeStrategy,SUV
3120,20,1,1,4560.0,2842.7133501042417,0.0,11.637746959190604,0.0,0.0020977466708959917,22.924800627260602,24.945688532185756,AccelerateStrategy,SUV
3120,21,3,3,10560.0,1951.3568471069348,0.0,11.701310163776412,0.0,0.002172164489301171,20.404265910742726,24.96437997756609,AccelerateStrategy,SUV
3120,22,2,2,7560.0,1083.248441239618,0.0,12.330864323379679,0.0,0.002012940394222706,21.636195266014777,23.76256672827868,AccelerateStrategy,SUV
3360,1,0,0,1560.0,15682.309583504362,0.0,6.942357820958687,0.0,0.0017892952214518033,21.725260614654953,25.005675938429995,AccelerateStrategy,SUV
3360,2,1,0,2172.244897959183,84266.5839857076,-1.5306122448979584,25.66054389808155,-0.0,0.0,17.022531728327174,22.01134435693956,AccelerateStrategy,SUV
3360,3,3,3,10560.0,80278.07596321487,0.0,25.05564873850464,0.0,0.0,20.579142121227488,24.63099651924348,AccelerateStrategy,SUV
3360,4,2,2,7560.0,85019.71311534208,0.0,27.21785676773783,0.0,0.0,20.154366405182014,26.289130722404657,AccelerateStrategy,SUV
3360,5,1,1,4560.0,58406.90840474142,0.0,19.99838099721114,0.0,0.0005667145347218989,21.041042866069084,23.884905403276395,AccelerateStrategy,SUV
