timestamp_ms,agent_id,current_lane,lane_intent,x_mm,y_mm,vx_mm_per_ms,vy_mm_per_ms,ax_mm_per_ms2,ay_mm_per_ms2,desired_speed,max_speed,drive_strategy
40,1,0,0,1919.5,191.92874940306905,0.0,2.2982187350767265,0.0,0.0021141894736342683,22.136511561313558,25.919411121018893,AccelerateStrategy
40,2,0,0,1919.5,145359.81194463893,0.0,2.470915951035264,0.0,0.0021841484469022512,23.83550013159174,25.341979700640987,AccelerateStrategy
40,3,1,1,5576.5,155441.52359835058,0.0,2.170931023512902,0.0,0.0021677153135971254,20.842224109690168,25.847771825745202,AccelerateStrategy
40,4,2,2,9233.5,137398.60739883006,0.0,2.1056203780189624,0.0,0.0020506718746688395,20.235935030322086,23.00929914579009,AccelerateStrategy
40,5,3,3,12890.5,5332.401852699491,0.0,2.5345344731367767,0.0,0.002374697547982932,24.395465712174595,26.00487733342735,AccelerateStrategy
40,6,4,4,16547.5,50656.224361720364,0.0,2.0808990486537327,0.0,0.001973031988841388,20.019777691000773,24.39646546115628,AccelerateStrategy
40,7,0,0,1919.5,62176.868582955605,0.0,2.290476514862784,0.0,0.0022733713945770097,21.995416590797035,26.589082520380003,AccelerateStrategy
40,8,1,1,5576.5,130618.08881698403,0.0,1.9461500156258682,0.0,0.002068498956840111,18.634100573522637,22.915693256260127,AccelerateStrategy
40,9,2,2,9233.5,170763.42272110935,0.0,2.129623223433406,0.0,0.0020950212723874688,20.458223725379074,22.295566761878085,AccelerateStrategy
40,10,3,3,12890.5,143503.16171243862,0.0,2.2220350452170377,0.0,0.0022186525059736508,21.332889449780918,24.95198889362365,AccelerateStrategy
40,11,4,4,16547.5,120891.18827182708,0.0,1.9338495059381815,0.0,0.0023354859685782363,18.40430067195052,24.04889201685512,AccelerateStrategy
40,12,0,0,1919.5,169795.55992075102,0.0,2.2708682902981696,0.0,0.0024487923847394525,21.729165949085917,24.87964559118803,AccelerateStrategy
