timestamp_ms,agent_id,current_lane,lane_intent,x_mm,y_mm,vx_mm_per_ms,vy_mm_per_ms,ax_mm_per_ms2,ay_mm_per_ms2,desired_speed,max_speed,drive_strategy
240,1,0,0,1919.5,598.5058350328835,0.0,2.3150772162715207,0.0,0.002379695703011729,17.439502475487057,22.77403368629186,AccelerateStrategy
240,2,0,0,1919.5,134413.7337614299,0.0,2.241498804657678,0.0,0.00214849624197022,17.25859706584825,22.08145384557826,AccelerateStrategy
240,3,1,1,5576.5,103181.195953177,0.0,2.233187716926927,0.0,0.0020097645680357697,17.508442205983428,22.303918009033612,AccelerateStrategy
240,4,2,2,9233.5,143563.27766472916,0.0,2.494162943059177,0.0,0.0020705876331427384,19.9722191110492,22.465461837988542,AccelerateStrategy
240,5,3,3,12890.5,160064.95714915812,0.0,2.402875604481099,0.0,0.0020786687123710646,19.03995113512043,24.68368779345149,AccelerateStrategy
240,6,4,4,16547.5,85572.5959716312,0.0,2.532929982259464,0.0,0.0021023584956910055,20.283639432936234,23.60365458702368,AccelerateStrategy
240,7,0,0,1919.5,24189.971334612725,0.0,2.8035407037739906,0.0,0.0017026241936060344,23.949108973085412,25.224596686672093,AccelerateStrategy
240,8,1,1,5576.5,79203.11874430778,0.0,2.5155334616197886,0.0,0.0021128784009669236,20.084426453877274,22.17818463575787,AccelerateStrategy
240,9,2,2,9233.5,171713.6588542974,0.0,2.552873865626031,0.0,0.00237060780970837,19.839279912960222,25.490117719083965,AccelerateStrategy
240,10,3,3,12890.5,42614.404612735016,0.0,2.4811940336913696,0.0,0.002328446676395158,19.22366831356532,24.065378020944962,AccelerateStrategy
240,11,4,4,16547.5,177994.5720100713,0.0,2.7771648074912982,0.0,0.0020796945275448923,22.780381208805235,24.708264494771623,AccelerateStrategy
240,12,0,0,1919.5,146184.46001033863,0.0,2.6068833562376748,0.0,0.002119075578629604,20.983052173665698,25.10549980717721,AccelerateStrategy
240,13,1,1,5576.5,119594.39723727286,0.0,2.667321616467677,0.0,0.0018538907239770861,22.223878427131776,23.662075571696644,AccelerateStrategy
240,14,2,2,9233.5,49133.29716370819,0.0,2.5743007326539886,0.0,0.002111145663309244,20.6762577345977,24.34394610611084,AccelerateStrategy
240,15,3,3,12890.5,188119.40523872984,0.0,3.004833599186769,0.0,0.0021636851120626303,24.85549172291738,26.63013745833141,AccelerateStrategy
240,16,4,4,16547.5,36069.13722489415,0.0,2.3505362161966197,0.0,0.0017578480805012261,19.28652676876326,24.968493142763375,AccelerateStrategy
240,17,0,0,1919.5,57234.242596691445,0.0,2.5361643587460345,0.0,0.0020455220330447836,20.45239070815285,26.158649964047594,AccelerateStrategy
240,18,1,1,5576.5,21888.85399658907,0.0,2.2674550469636547,0.0,0.0018432754486474455,18.250689392882684,23.44370200120633,AccelerateStrategy
240,19,2,2,9233.5,67358.93314533906,0.0,2.3662791710123705,0.0,0.002380061604130736,17.950643860209944,23.673430762321416,AccelerateStrategy
240,20,3,3,12890.5,69127.24930668881,0.0,2.225658520272436,0.0,0.001877872430447369,17.749691369650673,22.812073655696146,AccelerateStrategy
240,21,4,4,16547.5,170435.20570432986,0.0,2.6409474312449035,0.0,0.002438904121307257,20.556104421311606,25.049916680741042,AccelerateStrategy
