timestamp_ms,agent_id,current_lane,lane_intent,x_mm,y_mm,vx_mm_per_ms,vy_mm_per_ms,ax_mm_per_ms2,ay_mm_per_ms2,desired_speed,max_speed,drive_strategy,vehicle_type
240,1,0,0,1919.5,758.7251359526825,0.0,2.942844383220844,0.0,0.0019815631675133383,24.672692230176438,26.406064539323886,AccelerateStrategy,SUV
240,2,0,0,1919.5,37429.226239690266,0.0,2.6380197865810984,0.0,0.0021654469933526663,21.183125081764572,22.84548586089271,AccelerateStrategy,SUV
240,3,1,1,5576.5,46885.097128600195,0.0,2.716752166719987,0.0,0.0024929644402894757,21.18440701050512,23.422974488522332,AccelerateStrategy,SUV
240,4,2,2,9233.5,102583.20985784424,0.0,2.262470453867791,0.0,0.0020142642278382205,17.790470391866172,22.92673080416811,AccelerateStrategy,SUV
240,5,3,3,12890.5,167758.86766001914,0.0,2.566703086257516,0.0,0.0021039831347195925,20.617471339248148,26.38751841227407,AccelerateStrategy,SUV
240,6,4,4,16547.5,4216.965944993295,0.0,2.5546424629073137,0.0,0.001954829070846188,20.85483485904229,24.936991726027742,AccelerateStrategy,SUV
240,7,0,0,1919.5,169839.17557730424,0.0,2.2503247483391164,0.0,0.0018864330912714445,17.975808064339695,23.69632616833997,AccelerateStrategy,SUV
240,8,1,1,5576.5,23504.099818960796,0.0,2.802528088799812,0.0,0.002275498522312047,22.564084434449207,25.77421944963445,AccelerateStrategy,SUV
240,9,2,2,9233.5,66646.72330591087,0.0,2.1003125659589377,0.0,0.0017723687531461397,16.74944065203864,22.049459118114058,AccelerateStrategy,SUV
240,10,3,3,12890.5,100603.46488690077,0.0,2.550701863369043,0.0,0.002272561984219718,20.052869871563097,25.06637959334601,AccelerateStrategy,SUV
240,11,4,4,16547.5,197592.50056640635,0.0,2.411041685590962,0.0,0.002344416391038499,18.48381751741723,23.261396872664648,AccelerateStrategy,SUV
240,12,0,0,1919.5,133718.20458300816,0.0,2.466920896903234,0.0,0.0024556617428503893,18.775620786191404,23.063379802472227,AccelerateStrategy,SUV
240,13,1,1,5576.5,92244.92520717342,0.0,2.6524036320977786,0.0,0.0022252233831767465,21.1835002013536,26.033401875973595,AccelerateStrategy,SUV
240,14,2,2,9233.5,43973.30245878526,0.0,2.466452793182967,0.0,0.002013124158458175,19.833029951530044,23.3258123288601,AccelerateStrategy,SUV
240,15,3,3,12890.5,127684.45529355224,0.0,2.399750718030867,0.0,0.002394780193507944,18.250034715889612,23.656482729124516,AccelerateStrategy,SUV
240,16,4,3,16547.5,77830.77459385646,0.0,2.7486764652002575,0.0,0.002252494766162963,22.080777213211473,25.054000532555598,AccelerateStrategy,SUV
240,17,0,0,1919.5,76946.8883804225,0.0,2.6581450640978352,0.0,0.001826649785215315,22.19749115646159,24.049117323905016,AccelerateStrategy,SUV
