timestamp_ms,agent1_id,agent2_id
14160,20,21
14400,20,21
14640,20,21
14880,20,21
15120,20,21
15360,20,21
15600,20,21
15840,20,22
15840,21,22
15840,20,21
16080,20,22
16080,21,22
16080,20,21
16320,20,22
16320,21,22
16320,20,21
16560,20,22
16560,21,22
16560,20,21
16800,21,22
16800,20,21
