timestamp_ms,agent_id,current_lane,lane_intent,x_mm,y_mm,vx_mm_per_ms,vy_mm_per_ms,ax_mm_per_ms2,ay_mm_per_ms2,desired_speed,max_speed,drive_strategy,vehicle_type
240,1,0,0,1919.5,615.2222441395454,0.0,2.3367473171774535,0.0,0.001899879665960145,18.807761973470186,24.63020797373803,AccelerateStrategy,SUV
240,2,0,0,1919.5,179036.54491768766,0.0,2.8286633696992816,0.0,0.002086177400929343,23.27980793476239,26.72087820500628,AccelerateStrategy,SUV
240,3,1,1,5576.5,82232.80917036042,0.0,2.6504971088156677,0.0,0.0018279040468409823,22.11800137573833,26.47234392770345,AccelerateStrategy,SUV
240,4,2,2,9233.5,197828.44156749884,0.0,2.430470803037421,0.0,0.001766381310217775,20.06539288585154,22.619199739069828,AccelerateStrategy,SUV
240,5,3,3,12890.5,199078.04966071894,0.0,2.5539540349422194,0.0,0.002337311636197414,19.9299924225484,24.39734942472556,AccelerateStrategy,SUV
240,6,4,4,16547.5,68981.91491233566,0.0,2.7934773115544154,0.0,0.002488436128503639,21.962526407135428,23.482430491925207,AccelerateStrategy,SUV
240,7,0,0,1919.5,167583.11693110454,0.0,2.1987180324945474,0.0,0.0017914288517270201,17.687751080800624,23.46069025321362,AccelerateStrategy,SUV
240,8,1,1,5576.5,3820.3978519464385,0.0,2.668927371474046,0.0,0.0018531535784788787,22.24170512639114,24.2872421272961,AccelerateStrategy,SUV
240,9,2,2,9233.5,168279.142609746,0.0,2.452171041108645,0.0,0.0024092056534238777,18.739616842869147,22.775469204546678,AccelerateStrategy,SUV
240,10,3,3,12890.5,140865.49028755826,0.0,2.8206432451383336,0.0,0.0020388855268546956,23.31310718693207,26.27300051902166,AccelerateStrategy,SUV
240,11,4,4,16547.5,121340.6732332183,0.0,2.5612612807416575,0.0,0.0019030331966503945,21.04533313545563,26.310812388499787,AccelerateStrategy,SUV
240,12,0,0,1919.5,77992.18636877413,0.0,2.575041782030822,0.0,0.00224262404368442,20.368120115465622,22.552333619298764,AccelerateStrategy,SUV
240,13,1,1,5576.5,91732.10833520399,0.0,2.195675777251585,0.0,0.001743002851938205,17.773550927864164,22.877555349293978,AccelerateStrategy,SUV
240,14,2,2,9233.5,40024.57553727567,0.0,2.2568086748320844,0.0,0.0023233806860061463,16.991973101906087,22.13047467052375,AccelerateStrategy,SUV
240,15,3,3,12890.5,187746.49409554325,0.0,2.301129975258915,0.0,0.0018407111349538728,18.59359302869985,23.935225270626766,AccelerateStrategy,SUV
240,16,4,4,16547.5,15001.400084014464,0.0,2.557060408943674,0.0,0.0018898067443727591,21.03506790294212,23.811014365942484,AccelerateStrategy,SUV
240,17,0,0,1919.5,37475.73653571434,0.0,3.022544018472905,0.0,0.0024592778657153277,24.32317330701227,25.95478568752316,AccelerateStrategy,SUV
240,18,1,1,5576.5,124845.30357378151,0.0,2.335580021748036,0.0,0.0021333657304352764,18.235722464435696,24.068263749278323,AccelerateStrategy,SUV
240,19,2,2,9233.5,128593.95311763584,0.0,3.0485849838954167,0.0,0.0022242256115007812,25.14770837135228,26.57607903641063,AccelerateStrategy,SUV
240,20,3,3,12890.5,15130.11233290562,0.0,2.4415920463718366,0.0,0.0023055737860780633,18.882543377131014,22.184716867698715,AccelerateStrategy,SUV
